fid,OBJECTID,DAMAGE_AREA_ID,CREATED_DATE,MODIFIED_DATE,FEATURE_USER_ID,OBSERVATION_USER_ID,REGION_ID,LABEL,HOST_CODE,HOST,HOST_GROUP_CODE,HOST_GROUP,DCA_CODE,DCA_COMMON_NAME,DAMAGE_TYPE_CODE,DAMAGE_TYPE,PERCENT_AFFECTED_CODE,PERCENT_AFFECTED,PERCENT_MIN,PERCENT_MAX,PERCENT_MID,NOTES,OBSERVATION_COUNT,COLLECTION_MODE,SNAPGRID_ROW,SNAPGRID_COLUMN,AREA_TYPE,ACRES,STATUS,SURVEY_YEAR,LEGACY_SEVERITY_CODE,LEGACY_SEVERITY,LEGACY_PATTERN_CODE,LEGACY_PATTERN,LEGACY_TPA,LEGACY_NO_TREES,LEGACY_FOREST_TYPE_CODE,LEGACY_FOREST_TYPE,GRP,OBSERVATION_ID,IDS_DATA_SOURCE,DATA_SOURCE_NAME,US_AREA,SHAPE_Length,SHAPE_Area,X_clim_dat97count,X_clim_dat97sum,X_clim_dat97mean,X_clim_dat97min,X_clim_dat97max,X_clim_dat06mean,X_clim_dat07mean,X_clim_dat08mean,X_clim_dat09mean,X_clim_dat10mean,X_clim_dat11mean,X_clim_dat12mean,X_clim_dat13mean,X_clim_dat14mean,X_clim_dat15mean,X_clim_dat98mean,X_clim_dat16mean,X_clim_dat17mean,X_clim_dat18mean,X_clim_dat19mean,X_clim_dat20mean,X_clim_dat21mean,X_clim_dat22mean,X_clim_dat23mean,X_clim_dat34mean,X_clim_dat99mean,X_clim_dat00mean,X_clim_dat01mean,X_clim_dat02mean,X_clim_dat03mean,X_clim_dat04mean,X_clim_dat05mean,
11963,295314,20082011340,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.2,1,2008,-1,No Data,-1,No data,5,1,9000,MIXED CONIFERS,1,1564931,87,IDS LEGACY FEATURES,CONUS,142.9813191,951.4180241,5.83427E-05,0.03910627,670.2850011,653.3030396,681.8320313,449.0369708,473.5686343,489.9465346,657.3664754,546.1066528,613.5417103,355.3508162,749.0864575,637.2215478,678.6774892,524.4746827,515.3639715,567.0828426,445.6678755,559.5778544,393.2280527,519.0405609,442.1023362,660.0520035,454.7294471,622.4330451,458.9512577,435.7451406,360.1032874,545.6980405,675.4323959,498.4632095,
11964,295319,20092005075,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.7,1,2009,-1,No Data,-1,No data,5.88,10,9000,MIXED CONIFERS,1,1741281,87,IDS LEGACY FEATURES,CONUS,321.444376,7019.054463,0.000431725,0.244103627,565.4140015,565.4140015,565.4140015,357.0870056,374.8680115,394.730011,512.151001,442.2230225,479.7140198,291.9649963,568.9420166,487.9990234,576.2050171,433.835022,358.7550049,497.0290222,374.9860229,445.0080261,317.5099792,391.9085999,344.5339966,505.7030029,314.586792,517.526001,355.1160278,357.3140259,308.6080017,445.9500122,533.6880493,402.4220276,
11965,295325,20092005471,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,1.3,1,2009,-1,No Data,-1,No data,10,13,9000,MIXED CONIFERS,2,1741719,87,IDS LEGACY FEATURES,CONUS,361.9815291,5416.553597,0.000328667,0.248735557,756.8010254,756.8010254,756.8010254,620.7490234,641.0010376,605.4250488,626.9350586,619.0600586,688.2010498,501.7101746,842.5980225,722.6630249,777.934021,690.8060303,625.868042,744.3620605,501.9230347,670.8490601,511.1839905,571.8109131,624.0797729,612.1220093,551.5352173,805.0570679,602.5880127,602.3130493,444.4510193,709.1850586,766.9630127,653.0370483,
11966,295342,20082015651,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,4.1,1,2008,-1,No Data,-1,No data,1.22,5,9000,MIXED CONIFERS,1,1569452,87,IDS LEGACY FEATURES,CONUS,630.2796973,16783.50762,0.001027457,0.670228963,652.3180542,652.3180542,652.3180542,481.3180237,503.0670166,497.4910278,665.5960083,577.4470215,637.4800415,373.6277771,736.3460083,682.1340332,705.4970093,551.7680054,488.7440186,624.2780151,469.8780212,586.6720581,408.0979919,581.781189,507.3275757,662.7020264,441.3450928,641.0460205,500.4990234,444.414032,375.03302,547.7860107,678.7450562,503.7080383,
11967,295348,20112004883,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,514.14,1,2011,-1,No Data,-1,No data,25,12845,9000,MIXED CONIFERS,1,2251081,87,IDS LEGACY FEATURES,CONUS,8734.704083,2080693.524,0.054321562,31.15108158,573.4570313,573.4570313,573.4570313,444.65802,462.888031,391.6180115,480.6460266,496.5880127,507.1160278,353.4080811,702.7860107,512.3590088,586.8050537,516.0750122,383.3110046,602.5180054,360.8590088,503.9890137,345.2330017,506.3837891,486.6736755,542.0239868,398.7132874,562.1220093,462.4990234,394.1990051,344.3540039,495.6510315,598.7440186,427.8450317,
11968,295371,20102010314,,,,,2,,113,limber pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,12.8,1,2010,-1,No Data,-1,No data,3.9,50,9000,MIXED CONIFERS,1,1965178,87,IDS LEGACY FEATURES,CONUS,847.1491691,51942.79763,0.00314986,2.756562635,875.1380615,875.1380615,875.1380615,734.9960327,753.4460449,712.6560059,723.1670532,745.0010376,781.19104,561.8427734,933.6020508,861.2200317,843.3610229,791.6570435,765.2210083,878.9700317,593.1830444,758.9360352,597.43396,659.3059082,681.0905762,703.1229858,641.8062134,906.3620605,732.1730347,694.6860352,537.5460205,832.9620361,860.3830566,786.9780273,
11969,295379,20012008898,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2001,-1,No Data,-1,No data,1.01,10,9000,MIXED CONIFERS,1,404817,87,IDS LEGACY FEATURES,CONUS,710.5322114,40134.28889,0.002462858,1.111032209,451.1150208,451.1150208,451.1150208,370.11203,386.1400146,339.5970154,483.3420105,468.8200073,498.5670166,312.2324829,570.4860229,536.2230225,559.8370361,409.5540161,401.3560181,541.9420166,388.8980103,451.6250305,352.9159851,414.245575,352.6336975,431.3110046,350.1159058,411.914032,361.7660217,331.4760132,325.4370117,438.0760193,488.1850281,375.553009,
11970,295384,20112004966,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,286.3,1,2011,-1,No Data,-1,No data,25,7153,9000,MIXED CONIFERS,1,2251164,87,IDS LEGACY FEATURES,CONUS,4701.802382,1158651.321,0.071286289,48.03631876,673.8507434,672.809021,747.6970215,536.7639596,562.3916937,589.8203332,669.8267782,714.0306947,765.4534146,479.9650783,813.58349,853.4234551,752.604106,579.3250772,663.2842082,755.3886626,569.7511203,669.7873964,572.1010333,629.2232119,620.6541713,732.6221058,528.1425534,587.5385671,570.9634167,489.7059783,440.8964844,658.3768367,668.6039337,598.9178094,
11971,295399,19992005733,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,46162,SINGLE,,,,POLYGON,34.9,1,1999,-1,No Data,-1,No data,0.57,20,9000,MIXED CONIFERS,1,172224,87,IDS LEGACY FEATURES,CONUS,1733.527065,141288.5488,0.008672697,3.912383689,451.1150208,451.1150208,451.1150208,370.11203,386.1400146,339.5970154,483.3420105,468.8200073,498.5670166,312.2324829,570.4860229,536.2230225,559.8370361,409.5540161,401.3560181,541.9420166,388.8980103,451.6250305,352.9159851,414.245575,352.6336975,431.3110046,350.1159058,411.914032,361.7660217,331.4760132,325.4370117,438.0760193,488.1850281,375.553009,
11972,295415,20092005636,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.9,1,2009,-1,No Data,-1,No data,27.78,25,9000,MIXED CONIFERS,1,1741885,87,IDS LEGACY FEATURES,CONUS,219.7264714,3831.827579,0.000236154,0.138047227,584.5650024,584.5650024,584.5650024,356.5380249,446.2490234,424.2870178,504.678009,465.2120361,476.4940186,297.1091003,612.3030396,532.0130005,570.1310425,452.065033,407.4010315,524.1560059,404.0780334,469.7280273,329.7929993,387.1714783,350.8544922,514.1669922,336.2158813,510.2810364,366.9850159,374.0400085,322.0690002,477.1350098,547.3540039,407.8230286,
11973,295431,20082028044,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,38.7,1,2008,-1,No Data,-1,No data,2.57,100,9000,MIXED CONIFERS,1,1582112,87,IDS LEGACY FEATURES,CONUS,1624.939783,156863.8136,0.009640715,5.580017121,578.7969971,578.7969971,578.7969971,472.6230164,503.5110168,510.5290222,580.9510498,602.44104,646.4110107,395.9263,643.0490112,683.7130127,618.776001,509.1620178,464.7930298,580.598999,454.585022,594.6160278,469.4109802,487.414978,455.3484802,498.901001,423.0475769,510.0990295,509.0880127,433.8720093,399.3600159,563.0420532,569.5170288,531.1990356,
11974,295441,20082028060,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,6215.8,1,2008,-1,No Data,-1,No data,2,12432,9000,MIXED CONIFERS,1,1582128,87,IDS LEGACY FEATURES,CONUS,37177.74508,25169424.33,3,2471.677124,823.8923747,677.1360474,1017.980042,716.8666992,767.5006917,769.4227091,828.2813721,875.6420288,897.6310425,526.7750448,827.5937093,968.7846883,747.0227051,748.5333659,749.5760091,871.6590373,613.0100301,803.601359,611.7533061,769.7277018,730.2044678,758.995992,704.0375773,732.3283691,746.3967082,600.9746908,557.353363,811.1303711,765.1176961,794.1003621,
11975,295447,20082015911,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,2.3,1,2008,-1,No Data,-1,No data,0.87,2,9000,MIXED CONIFERS,1,1569724,87,IDS LEGACY FEATURES,CONUS,451.6939756,9315.289977,0.000571857,0.260579098,455.6720276,455.6720276,455.6720276,370.9880066,381.6370239,333.2140198,494.0720215,464.7620239,503.5710144,304.9743958,585.6420288,529.2880249,563.9900513,398.2730103,413.8770142,535.4349976,385.2800293,455.6400146,365.7139893,397.9815979,338.8045959,429.4689941,331.7323914,420.4570313,361.2980042,343.1570129,326.0990295,427.11203,517.4330444,384.059021,
11976,295454,20112004501,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.78,1,2011,-1,No Data,-1,No data,5.55,10,9000,MIXED CONIFERS,1,2250646,87,IDS LEGACY FEATURES,CONUS,382.0789188,7204.402688,0.000442546,0.265408107,599.7300415,599.7300415,599.7300415,342.552002,388.6470337,378.9190063,497.8960266,413.4940186,486.9300232,284.0700989,529.8860474,461.7200317,537.7369995,436.6750183,340.8700256,473.4170227,357.3760071,453.5940247,302.7068787,391.9743042,351.4708862,517.2490234,314.415802,540.3829956,309.9110107,355.3270264,303.5170288,415.4630127,514.4700317,423.2420349,
11977,295474,20002006329,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,5,1,2000,-1,No Data,-1,No data,1,5,9000,MIXED CONIFERS,1,257971,87,IDS LEGACY FEATURES,CONUS,502.9348506,20102.50669,0.001227343,0.776726305,632.8520508,632.8520508,632.8520508,436.7480164,480.1370239,400.1010132,528.0250244,488.757019,522.5630493,350.4638977,698.6610107,522.3500366,735.2630615,540.9830322,350.1560059,570.1260376,391.7820129,568.3670044,342.223877,514.6502075,520.6243896,602.2290039,383.9263916,655.4910278,443.4830322,424.0120239,361.7600098,518.3720093,632.1030273,466.6220093,
11978,295475,20112006212,,,,,2,,102,Rocky Mountain bristlecone pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,2.64,1,2011,-1,No Data,-1,No data,4.8,13,9000,MIXED CONIFERS,2,2252435,87,IDS LEGACY FEATURES,CONUS,410.8397097,10711.15729,0.000652222,0.593143322,909.4200439,909.4200439,909.4200439,758.0750122,687.9850464,686.5040283,793.8710327,814.9330444,902.2390137,656.0109863,986.9590454,924.8370361,895.8670654,790.8400269,777.5970459,992.3500366,675.3510132,853.618042,643.3308716,907.2810669,841.4873657,842.7360229,761.4829712,926.7310181,752.3640137,662.9720459,557.7680054,810.7850342,884.1120605,817.0490112,
11979,295509,20002006669,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2000,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,258313,87,IDS LEGACY FEATURES,CONUS,314.3557407,7847.470641,0.000478622,0.300382513,627.5990601,627.5990601,627.5990601,437.2480164,482.1330261,390.5340271,507.9560242,473.0050354,529.0760498,345.7019043,683.5060425,514.1740112,721.5130615,547.8200073,341.4620056,564.6950073,395.9160156,569.223999,335.1568909,506.4845886,504.7721863,564.2750244,384.5932007,646.7720337,430.6250305,417.882019,361.0250244,495.2190247,632.4780273,440.7380066,
11980,295554,20112006279,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9,1,2011,-1,No Data,-1,No data,5.55,50,9000,MIXED CONIFERS,1,2252518,87,IDS LEGACY FEATURES,CONUS,871.8097866,36448.08232,0.002213732,1.387839816,626.9230347,626.9230347,626.9230347,526.2839966,510.2060242,480.7400208,563.5170288,511.78302,562.5200195,474.8099976,794.1830444,574.3960571,707.4950562,606.7580566,502.4260254,616.4460449,391.3740234,565.0430298,397.5559998,499.4076843,555.2937012,568.3480225,473.9351807,676.8870239,485.0670166,503.7310181,376.0950317,566.3380127,685.2580566,483.7510376,
11981,295568,20082027996,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,14.7,1,2008,-1,No Data,-1,No data,6.8,100,9000,MIXED CONIFERS,1,1582058,87,IDS LEGACY FEATURES,CONUS,1016.120612,59502.08428,0.003615805,3.451261556,954.4933365,790.6620483,979.7980347,765.8549792,702.5183507,709.2735467,780.5385474,778.1702503,897.7975034,664.5989434,985.1492114,895.1391828,926.1903384,827.2338909,765.0079709,934.4909693,684.7431832,817.0273497,629.3135279,809.9690741,815.8284497,781.5097002,743.8294195,957.0803826,743.1458069,736.9129735,586.5840178,790.8952795,915.8563006,835.538196,
11982,295587,20082027605,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.9,1,2008,-1,No Data,-1,No data,1.11,1,9000,MIXED CONIFERS,1,1581636,87,IDS LEGACY FEATURES,CONUS,219.7286949,3831.858215,0.000234293,0.129256502,551.6870117,551.6870117,551.6870117,419.0270081,452.0180359,381.2750244,520.4960327,461.388031,482.4320374,310.8979797,676.0450439,518.0960083,568.368042,469.5310364,362.9830322,556.6430054,350.6400146,477.5780334,341.1568909,484.1106873,455.5879822,560.7639771,381.0099792,541.3540039,428.1770325,365.3710022,326.4380188,433.5510254,607.9680176,410.8190308,
11983,295610,20112009227,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,156.85,1,2011,-1,No Data,-1,No data,10,1567,9000,MIXED CONIFERS,1,2255575,87,IDS LEGACY FEATURES,CONUS,4670.763042,634773.978,0.038979963,23.48882056,602.5870361,602.5870361,602.5870361,336.9310303,407.888031,368.6140137,500.7540283,407.6430054,490.9490356,287.4907837,503.730011,460.3680115,550.5630493,443.0200195,342.0320129,479.0270081,359.0600281,459.0450134,298.539978,385.8616943,338.2059021,501.0769958,308.4429016,537.7040405,303.7070007,352.9510193,300.7870178,409.0140076,480.6290283,426.8990173,
11984,295640,20032001916,,,,,2,,122,ponderosa pine,,,11029,pine engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,47.7,1,2003,-1,No Data,-1,No data,1.05,50,9000,MIXED CONIFERS,1,747230,87,IDS LEGACY FEATURES,CONUS,1840.448077,193005.7651,0.011800515,7.0702319,599.1460571,599.1460571,599.1460571,382.6970215,461.9660339,391.5100098,524.06604,453.7110291,513.8780518,325.274292,604.7610474,506.5510254,605.4440308,504.3340149,349.8650208,495.8670349,374.2860107,454.8920288,336.6448975,463.5122986,415.0477905,609.0209961,388.480896,602.0790405,379.8260193,391.9410095,324.1380005,454.9810181,587.4510498,439.0100098,
11985,295664,20082026794,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,99.2,1,2008,-1,No Data,-1,No data,1,100,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1580705,87,IDS LEGACY FEATURES,CONUS,2347.94659,401540.0006,0.02462237,30.46658864,1237.354004,1237.354004,1237.354004,1065.685059,1000.305054,1201.867065,1104.51001,1270.960083,1358.396118,797.5406494,1139.610107,1485.594116,992.3560181,1077.926025,1057.899048,1172.647095,973.059021,1071.157104,894.4098511,1131.943115,1114.601807,1074.235962,1093.881714,1094.952026,1195.894043,859.9400635,795.4580078,1189.553101,1087.687012,1128.728027,
11986,295669,20082026852,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,172.8,1,2008,-1,No Data,-1,No data,10,1728,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1580770,87,IDS LEGACY FEATURES,CONUS,4061.93384,699862.7125,0.042837705,52.4255681,1223.818323,1133.31311,1258.87207,1033.580805,948.6876225,1129.8242,1042.449729,1185.47771,1313.382029,768.0538288,1108.153024,1411.934161,949.374785,1047.450199,1000.443198,1133.105248,982.5574369,1045.720628,881.1991254,1139.616259,1096.714507,1034.790522,1079.27878,1076.197688,1150.07008,843.0262241,786.4050613,1159.70393,1042.411248,1089.549453,
11987,295682,20072047740,,,,,2,,746,quaking aspen,,,80001,aspen defoliation,1,Defoliation,,,,,,,SINGLE,,,,POLYGON,16.1,1,2007,-1,No Data,-1,No data,-1,-1,910,Aspen,1,1423319,87,IDS LEGACY FEATURES,CONUS,1105.85441,65397.57577,0.004002695,2.42274303,605.2780151,605.2780151,605.2780151,392.4840088,457.3760071,400.8980103,566.0300293,477.3420105,544.1100464,333.2233887,623.0950317,542.1860352,624.7710571,509.0700378,365.0160217,512.0170288,395.0030212,478.0940247,354.9599915,492.2135925,420.1058044,642.375,406.1687012,623.1950073,402.1260071,404.4830322,330.8650208,470.0210266,603.0080566,438.53302,
11988,295691,20102008766,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,258.1,1,2010,-1,No Data,-1,No data,5,1290,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1963383,87,IDS LEGACY FEATURES,CONUS,6252.969566,1045073.958,0.06351991,73.57276597,1158.263062,1158.263062,1158.263062,960.3570557,870.6160278,950.309021,967.9850464,990.868042,1147.990112,827.0775757,1145.223999,1182.505005,1060.929077,991.7950439,966.5220337,1128.744995,901.1710205,991.3660278,817.7810059,1026.985229,995.7144775,992.3120117,955.0709839,1164.987061,967.8620605,895.2790527,731.3850098,959.7320557,1066.5271,1167.524048,
11989,295727,20092004806,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2009,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1741009,87,IDS LEGACY FEATURES,CONUS,350.8295436,7567.39809,0.000463973,0.313095714,674.8150024,674.8150024,674.8150024,421.5140076,449.6450195,459.1450195,617.9310303,512.1240234,600.8390503,344.7133789,663.2870483,577.2780151,619.9770508,491.7090149,415.835022,548.1570435,420.105011,509.8140259,375.2749939,442.7902832,418.3468018,624.1420288,429.8085022,624.0890503,383.428009,401.6670227,345.1790161,539.4370117,601.2390137,447.4850159,
11990,295728,20012009624,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.2,1,2001,-1,No Data,-1,No data,5,1,9000,MIXED CONIFERS,1,405547,87,IDS LEGACY FEATURES,CONUS,112.9715937,1007.088457,6.15213E-05,0.038417703,624.4620361,624.4620361,624.4620361,387.3840332,480.3690186,398.6440125,522.0620117,447.7060242,496.4180298,337.4407959,723.7450562,511.7900391,689.4810181,515.9640503,343.4910278,554.848999,387.4900208,533.4590454,355.7359009,489.947876,490.8479919,573.802002,378.2552795,651.4990234,398.7350159,414.3850098,349.1500244,504.1670227,627.1000366,458.7940369,
11991,295794,20052019761,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,0.53,1,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1108217,87,IDS LEGACY FEATURES,CONUS,314.731548,7870.093176,0.000477474,0.34598051,724.6060181,724.6060181,724.6060181,562.5900269,579.5220337,503.7290344,620.8650513,546.2680054,638.7230225,442.8587036,848.4550171,603.9700317,757.8730469,653.0910034,542.3040161,652.5650024,425.1720276,616.368042,455.7558899,547.3659668,580.4785767,643.6190186,545.4639893,704.8510132,479.1080322,550.9710083,388.2750244,637.507019,788.5800171,550.4900513,
11992,295795,20052019400,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1107847,87,IDS LEGACY FEATURES,CONUS,314.7309285,7870.153094,0.000480283,0.303948068,632.8520508,632.8520508,632.8520508,436.7480164,480.1370239,400.1010132,528.0250244,488.757019,522.5630493,350.4638977,698.6610107,522.3500366,735.2630615,540.9830322,350.1560059,570.1260376,391.7820129,568.3670044,342.223877,514.6502075,520.6243896,602.2290039,383.9263916,655.4910278,443.4830322,424.0120239,361.7600098,518.3720093,632.1030273,466.6220093,
11993,295833,20022007049,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2002,-1,No Data,-1,No data,1.01,10,9000,MIXED CONIFERS,1,566785,87,IDS LEGACY FEATURES,CONUS,710.6681356,40132.39618,0.002462559,1.213004019,492.5786163,466.8840332,499.4680176,421.2979017,425.5240055,394.9046016,536.1130116,523.5679031,564.5200309,329.083426,640.4525664,594.6826944,602.154023,424.5746782,468.7437763,588.306756,423.1777535,503.4838214,406.1757253,406.8063495,362.8684545,456.0876678,351.0788547,455.6823833,410.5259467,381.4524669,348.0756348,470.719058,572.2244208,431.8079783,
11994,295893,20002005257,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,4.9,1,2000,-1,No Data,-1,No data,1.02,5,9000,MIXED CONIFERS,1,256876,87,IDS LEGACY FEATURES,CONUS,502.361023,20005.53156,0.001229566,0.64093588,521.2700195,521.2700195,521.2700195,361.4700317,371.5720215,357.1760254,492.5410156,432.7930298,451.7640076,294.1756897,557.9630127,478.4960327,536.4550171,431.1680298,366.8680115,477.355011,351.5960083,426.7760315,323.4768982,400.394104,350.7056885,493.8789978,318.4331055,474.4820251,337.8040161,349.2210083,303.2000122,411.6820068,556.1690063,383.7340088,
11995,295907,20082011277,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,30.2,1,2008,-1,No Data,-1,No data,0.17,5,9000,MIXED CONIFERS,1,1564861,87,IDS LEGACY FEATURES,CONUS,1447.291293,122419.2258,0.00747175,4.284727691,573.4570313,573.4570313,573.4570313,444.65802,462.888031,391.6180115,480.6460266,496.5880127,507.1160278,353.4080811,702.7860107,512.3590088,586.8050537,516.0750122,383.3110046,602.5180054,360.8590088,503.9890137,345.2330017,506.3837891,486.6736755,542.0239868,398.7132874,562.1220093,462.4990234,394.1990051,344.3540039,495.6510315,598.7440186,427.8450317,
11996,295921,20102009101,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.8,1,2010,-1,No Data,-1,No data,2.77,5,9000,MIXED CONIFERS,1,1963790,87,IDS LEGACY FEATURES,CONUS,454.0179555,7161.77636,0.000437818,0.249685614,570.2950439,570.2950439,570.2950439,391.9100037,449.4210205,371.1950073,479.789032,447.8390198,469.5380249,310.1817017,644.894043,490.0250244,594.9530029,487.1610107,339.4460144,500.5460205,335.5940247,453.7640076,317.3289795,456.1306763,457.1765747,556.5209961,379.6600952,572.7900391,394.1530151,380.0910034,327.7730103,460.0800171,585.7160034,418.6700134,
